| ALPHA | 0.073 | MAINTAIN| 0.000  | -0.701   | 0.000   | -0.021   | 0.021 | 0.050 | 0.007 | 0.107 | 0.000 | 0.366 | 0.000  | 0.474 |
| ALPHA | 0.083 | MAINTAIN| 0.000  | -0.699   | 0.000   | -0.028   | 0.028 | 0.078 | 0.007 | 0.143 | 0.000 | 0.366 | 0.000  | 0.510 |
| ALPHA | 0.093 | MAINTAIN| 0.000  | 0.701    | 0.000   | -0.021   | 0.021 | 0.100 | -0.007| 0.107 | 0.000 | -0.366| 0.000  | -0.259|
| ALPHA | 0.100 | MAINTAIN| 0.000  | -0.378   | 0.000   | -0.023   | 0.023 | 0.124 | 0.002 | 0.119 | 0.000 | 0.122 | 0.000  | 0.241 |
| ALPHA | 0.110 | MAINTAIN| 0.000  | -0.932   | 0.000   | -0.033   | 0.033 | 0.157 | 0.009 | 0.167 | 0.000 | 0.489 | 0.000  | 0.656 |
| ALPHA | 0.120 | MAINTAIN| 0.000  | -0.929   | 0.000   | -0.042   | 0.042 | 0.200 | 0.009 | 0.214 | 0.000 | 0.489 | 0.000  | 0.703 |
| ALPHA | 0.131 | MAINTAIN| 0.000  | -2.022   | 0.000   | -0.064   | 0.064 | 0.265 | 0.021 | 0.322 | 0.000 | 1.100 | 0.000  | 1.422 |
| ALPHA | 0.142 | MAINTAIN| 0.000  | -1.123   | 0.000   | -0.076   | 0.076 | 0.341 | 0.011 | 0.382 | 0.000 | 0.611 | 0.000  | 0.993 |
| ALPHA | 0.152 | MAINTAIN| 0.000  | -1.627   | 0.000   | -0.093   | 0.093 | 0.434 | 0.016 | 0.465 | 0.000 | 0.855 | 0.000  | 1.321 |
| ALPHA | 0.162 | MAINTAIN| 0.000  | 1.123    | 0.000   | -0.081   | 0.081 | 0.515 | -0.011| 0.405 | 0.000 | -0.611| 0.000  | -0.205|
| ALPHA | 0.173 | MAINTAIN| 0.000  | 3.821    | 0.000   | -0.040   | 0.040 | 0.556 | -0.040| 0.202 | 0.000 | -2.078| 0.000  | -1.875|
| ALPHA | 0.179 | MAINTAIN| 0.000  | 3.030    | 0.000   | -0.021   | 0.021 | 0.577 | -0.019| 0.107 | 0.000 | -0.978| 0.000  | -0.870|
| ALPHA | 0.190 | MAINTAIN| 0.000  | 5.394    | 0.000   | 0.035    | -0.035| 0.542 | -0.057| -0.179| 0.000 | -2.934| 0.000  | -3.113|
| ALPHA | 0.201 | MAINTAIN| 0.000  | 6.498    | 0.000   | 0.105    | -0.105| 0.437 | -0.069| -0.525| 0.000 | -3.545| 0.000  | -4.071|
| ALPHA | 0.211 | MAINTAIN| 0.000  | 3.821    | 0.000   | 0.145    | -0.145| 0.291 | -0.040| -0.728| 0.000 | -2.078| 0.000  | -2.806|
| ALPHA | 0.222 | MAINTAIN| 0.000  | 1.123    | 0.000   | 0.157    | -0.157| 0.133 | -0.011| -0.788| 0.000 | -0.611| 0.000  | -1.399|
| ALPHA | 0.233 | MAINTAIN| 0.000  | 1.344    | 0.000   | 0.171    | -0.171| -0.038| -0.014| -0.859| 0.000 | -0.733| 0.000  | -1.593|
| ALPHA | 0.243 | MAINTAIN| 0.000  | 1.348    | 0.000   | 0.186    | -0.186| -0.224| -0.014| -0.931| 0.000 | -0.733| 0.000  | -1.664|
| ALPHA | 0.249 | MAINTAIN| 0.000  | 1.515    | 0.000   | 0.195    | -0.195| -0.420| -0.009| -0.979| 0.000 | -0.489| 0.000  | -1.468|
| ALPHA | 0.260 | MAINTAIN| 0.000  | 0.218    | 0.000   | 0.198    | -0.198| -0.618| -0.002| -0.991| 0.000 | -0.122| 0.000  | -1.113|
| ALPHA | 0.271 | MAINTAIN| 0.000  | -0.867   | 0.000   | 0.188    | -0.188| -0.807| 0.009 | -0.943| 0.000 | 0.489 | 0.000  | -0.454|
| ALPHA | 0.282 | MAINTAIN| 0.000  | -3.254   | 0.000   | 0.152    | -0.152| -0.959| 0.035 | -0.764| 0.000 | 1.834 | 0.000  | 1.069 |
| ALPHA | 0.293 | MAINTAIN| 0.000  | -4.121   | 0.000   | 0.107    | -0.107| -1.067| 0.045 | -0.537| 0.000 | 2.322 | 0.000  | 1.785 |
| ALPHA | 0.300 | MAINTAIN| 0.000  | -4.166   | 0.000   | 0.081    | -0.081| -1.148| 0.026 | -0.405| 0.000 | 1.344 | 0.000  | 0.938 |
| ALPHA | 0.311 | MAINTAIN| 0.000  | -4.121   | 0.000   | 0.035    | -0.035| -1.184| 0.045 | -0.179| 0.000 | 2.323 | 0.000  | 2.143 |
| ALPHA | 0.322 | MAINTAIN| 0.000  | -1.301   | 0.000   | 0.021    | -0.021| -1.205| 0.014 | -0.107| 0.000 | 0.733 | 0.000  | 0.626 |
| ALPHA | 0.333 | MAINTAIN| 0.000  | -2.169   | 0.000   | -0.002   | 0.002 | -1.203| 0.023 | 0.011 | 0.000 | 1.222 | 0.000  | 1.234 |
| ALPHA | 0.339 | MAINTAIN| 0.000  | -3.030   | 0.000   | -0.021   | 0.021 | -1.182| 0.019 | 0.107 | 0.000 | 0.978 | 0.000  | 1.085 |
| ALPHA | 0.350 | MAINTAIN| 0.000  | -3.687   | 0.000   | -0.062   | 0.062 | -1.119| 0.040 | 0.310 | 0.000 | 2.078 | 0.000  | 2.388 |
| ALPHA | 0.361 | MAINTAIN| 0.000  | -2.603   | 0.000   | -0.090   | 0.090 | -1.029| 0.028 | 0.453 | 0.000 | 1.467 | 0.000  | 1.920 |
| ALPHA | 0.372 | MAINTAIN| 0.000  | -0.650   | 0.000   | -0.097   | 0.097 | -0.931| 0.007 | 0.489 | 0.000 | 0.366 | 0.000  | 0.856 |
| ALPHA | 0.383 | MAINTAIN| 0.000  | -0.218   | 0.000   | -0.100   | 0.100 | -0.831| 0.002 | 0.501 | 0.000 | 0.122 | 0.000  | 0.623 |
| ALPHA | 0.389 | MAINTAIN| 0.000  | 0.000    | 0.000   | -0.100   | 0.100 | -0.730| 0.000 | 0.501 | 0.000 | 0.000 | 0.000  | 0.501 |
| ALPHA | 0.400 | MAINTAIN| 0.000  | 2.414    | 0.000   | -0.074   | 0.074 | -0.656| -0.026| 0.370 | 0.000 | -1.344| 0.000  | -0.974|
| ALPHA | 0.411 | MAINTAIN| 0.000  | 5.623    | 0.000   | -0.011   | 0.011 | -0.644| -0.062| 0.059 | 0.000 | -3.178| 0.000  | -3.119|
| ALPHA | 0.422 | MAINTAIN| 0.000  | 6.724    | 0.000   | 0.062    | -0.062| -0.706| -0.074| -0.310| 0.000 | -3.790| 0.000  | -4.100|
| ALPHA | 0.433 | MAINTAIN| 0.000  | 3.470    | 0.000   | 0.100    | -0.100| -0.807| -0.038| -0.501| 0.000 | -1.956| 0.000  | -2.457|
| ALPHA | 0.439 | MAINTAIN| 0.000  | 3.045    | 0.000   | 0.119    | -0.119| -0.926| -0.019| -0.597| 0.000 | -0.978| 0.000  | -1.575|
| ALPHA | 0.450 | MAINTAIN| 0.000  | 1.735    | 0.000   | 0.138    | -0.138| -1.065| -0.019| -0.692| 0.000 | -0.978| 0.000  | -1.670|
| ALPHA | 0.461 | MAINTAIN| 0.000  | 0.433    | 0.000   | 0.143    | -0.143| -1.208| -0.004| -0.716| 0.000 | -0.244| 0.000  | -0.960|
| ALPHA | 0.472 | MAINTAIN| 0.000  | -1.301   | 0.000   | 0.128    | -0.128| -1.337| 0.014 | -0.644| 0.000 | 0.733 | 0.000  | 0.088 |
| ALPHA | 0.483 | MAINTAIN| 0.000  | -1.958   | 0.000   | 0.107    | -0.107| -1.444| 0.021 | -0.537| 0.000 | 1.100 | 0.000  | 0.563 |
| ALPHA | 0.490 | MAINTAIN| 0.000  | -4.545   | 0.000   | 0.078    | -0.078| -1.523| 0.028 | -0.394| 0.000 | 1.467 | 0.000  | 1.073 |
| ALPHA | 0.501 | MAINTAIN| 0.000  | -4.555   | 0.000   | 0.028    | -0.028| -1.552| 0.050 | -0.143| 0.000 | 2.567 | 0.000  | 2.424 |
| ALPHA | 0.512 | MAINTAIN| 0.000  | -1.735   | 0.000   | 0.009    | -0.009| -1.561| 0.019 | -0.047| 0.000 | 0.978 | 0.000  | 0.930 |
| ALPHA | 0.523 | MAINTAIN| 0.000  | -3.037   | 0.000   | -0.023   | 0.023 | -1.537| 0.033 | 0.119 | 0.000 | 1.711 | 0.000  | 1.831 |
| ALPHA | 0.529 | MAINTAIN| 0.000  | -2.651   | 0.000   | -0.040   | 0.040 | -1.497| 0.016 | 0.202 | 0.000 | 0.855 | 0.000  | 1.058 |
| ALPHA | 0.540 | MAINTAIN| 0.000  | -1.084   | 0.000   | -0.052   | 0.052 | -1.444| 0.011 | 0.262 | 0.000 | 0.611 | 0.000  | 0.874 |
| ALPHA | 0.551 | MAINTAIN| 0.000  | 0.000    | 0.000   | -0.052   | 0.052 | -1.392| 0.000 | 0.262 | 0.000 | 0.000 | 0.000  | 0.262 |
| ALPHA | 0.562 | MAINTAIN| 0.000  | -0.216   | 0.000   | -0.054   | 0.054 | -1.337| 0.002 | 0.274 | 0.000 | 0.122 | 0.000  | 0.396 |
| ALPHA | 0.573 | MAINTAIN| 0.000  | -4.338   | 0.000   | -0.102   | 0.102 | -1.234| 0.047 | 0.513 | 0.000 | 2.445 | 0.000  | 2.958 |
| ALPHA | 0.579 | MAINTAIN| 0.000  | -4.188   | 0.000   | -0.128   | 0.128 | -1.105| 0.026 | 0.644 | 0.000 | 1.344 | 0.000  | 1.989 |
| ALPHA | 0.590 | MAINTAIN| 0.000  | -1.952   | 0.000   | -0.150   | 0.150 | -0.955| 0.021 | 0.752 | 0.000 | 1.100 | 0.000  | 1.852 |
| ALPHA | 0.601 | MAINTAIN| 0.000  | 3.028    | 0.000   | -0.117   | 0.117 | -0.838| -0.033| 0.585 | 0.000 | -1.711| 0.000  | -1.126|
| ALPHA | 0.612 | MAINTAIN| 0.000  | 5.221    | 0.000   | -0.059   | 0.059 | -0.778| -0.057| 0.298 | 0.000 | -2.934| 0.000  | -2.635|
| ALPHA | 0.619 | MAINTAIN| 0.000  | 5.303    | 0.000   | -0.026   | 0.026 | -0.752| -0.033| 0.131 | 0.000 | -1.711| 0.000  | -1.580|
| ALPHA | 0.630 | MAINTAIN| 0.000  | 3.687    | 0.000   | 0.014    | -0.014| -0.766| -0.040| -0.071| 0.000 | -2.078| 0.000  | -2.150|
| ALPHA | 0.641 | MAINTAIN| 0.000  | 8.920    | 0.000   | 0.112    | -0.112| -0.878| -0.097| -0.561| 0.000 | -5.012| 0.000  | -5.574|
| ALPHA | 0.652 | MAINTAIN| 0.000  | 8.243    | 0.000   | 0.202    | -0.202| -1.081| -0.090| -1.014| 0.000 | -4.646| 0.000  | -5.660|
| ALPHA | 0.663 | MAINTAIN| 0.000  | 9.762    | 0.000   | 0.310    | -0.310| -1.392| -0.107| -1.552| 0.000 | -5.502| 0.000  | -7.054|
| ALPHA | 0.669 | MAINTAIN| 0.000  | 2.650    | 0.000   | 0.327    | -0.327| -1.719| -0.016| -1.635| 0.000 | -0.855| 0.000  | -2.491|
| ALPHA | 0.680 | MAINTAIN| 0.000  | -0.436   | 0.000   | 0.322    | -0.322| -2.041| 0.004 | -1.611| 0.000 | 0.244 | 0.000  | -1.367|
| ALPHA | 0.691 | MAINTAIN| 0.000  | 4.989    | 0.000   | 0.377    | -0.377| -2.419| -0.054| -1.886| 0.000 | -2.812| 0.000  | -4.698|
| ALPHA | 0.702 | MAINTAIN| 0.000  | 3.254    | 0.000   | 0.413    | -0.413| -2.832| -0.035| -2.065| 0.000 | -1.833| 0.000  | -3.899|
| ALPHA | 0.713 | MAINTAIN| 0.000  | -0.650   | 0.000   | 0.405    | -0.405| -3.238| 0.007 | -2.029| 0.000 | 0.366 | 0.000  | -1.663|
| ALPHA | 0.719 | MAINTAIN| 0.000  | -0.378   | 0.000   | 0.403    | -0.403| -3.641| 0.002 | -2.017| 0.000 | 0.122 | 0.000  | -1.895|
| ALPHA | 0.730 | MAINTAIN| 0.000  | -0.867   | 0.000   | 0.394    | -0.394| -4.035| 0.009 | -1.970| 0.000 | 0.488 | 0.000  | -1.481|
| ALPHA | 0.741 | MAINTAIN| 0.000  | -6.273   | 0.000   | 0.324    | -0.324| -4.360| 0.069 | -1.623| 0.000 | 3.546 | 0.000  | 1.922 |
| ALPHA | 0.752 | MAINTAIN| 0.000  | -8.026   | 0.000   | 0.236    | -0.236| -4.596| 0.088 | -1.182| 0.000 | 4.523 | 0.000  | 3.341 |
| ALPHA | 0.759 | MAINTAIN| 0.000  | -8.712   | 0.000   | 0.181    | -0.181| -4.778| 0.054 | -0.907| 0.000 | 2.812 | 0.000  | 1.904 |
| ALPHA | 0.770 | MAINTAIN| 0.000  | -4.516   | 0.000   | 0.131    | -0.131| -4.909| 0.050 | -0.656| 0.000 | 2.567 | 0.000  | 1.911 |
| ALPHA | 0.781 | MAINTAIN| 0.000  | -1.286   | 0.000   | 0.117    | -0.117| -5.026| 0.014 | -0.585| 0.000 | 0.733 | 0.000  | 0.148 |
| ALPHA | 0.792 | MAINTAIN| 0.000  | 3.859    | 0.000   | 0.159    | -0.159| -5.186| -0.042| -0.799| 0.000 | -2.200| 0.000  | -3.000|
| ALPHA | 0.798 | MAINTAIN| 0.000  | 7.836    | 0.000   | 0.210    | -0.210| -5.396| -0.050| -1.050| 0.000 | -2.567| 0.000  | -3.618|
| ALPHA | 0.810 | MAINTAIN| 0.000  | 1.290    | 0.000   | 0.224    | -0.224| -5.621| -0.014| -1.122| 0.000 | -0.733| 0.000  | -1.855|
| ALPHA | 0.821 | MAINTAIN| 0.000  | -0.642   | 0.000   | 0.217    | -0.217| -5.838| 0.007 | -1.086| 0.000 | 0.366 | 0.000  | -0.720|
| ALPHA | 0.832 | MAINTAIN| 0.000  | -1.930   | 0.000   | 0.195    | -0.195| -6.034| 0.021 | -0.979| 0.000 | 1.100 | 0.000  | 0.121 |
| ALPHA | 0.838 | MAINTAIN| 0.000  | -2.610   | 0.000   | 0.179    | -0.179| -6.213| 0.016 | -0.895| 0.000 | 0.855 | 0.000  | -0.040|
| ALPHA | 0.849 | MAINTAIN| 0.000  | -2.582   | 0.000   | 0.150    | -0.150| -6.364| 0.028 | -0.752| 0.000 | 1.467 | 0.000  | 0.715 |
| ALPHA | 0.860 | MAINTAIN| 0.000  | -0.856   | 0.000   | 0.140    | -0.140| -6.504| 0.009 | -0.704| 0.000 | 0.488 | 0.000  | -0.216|
| ALPHA | 0.872 | MAINTAIN| 0.000  | 1.929    | 0.000   | 0.162    | -0.162| -6.667| -0.021| -0.811| 0.000 | -1.100| 0.000  | -1.911|
| ALPHA | 0.883 | MAINTAIN| 0.000  | -2.580   | 0.000   | 0.133    | -0.133| -6.801| 0.028 | -0.668| 0.000 | 1.467 | 0.000  | 0.798 |
| ALPHA | 0.889 | MAINTAIN| 0.000  | -3.712   | 0.000   | 0.109    | -0.109| -6.910| 0.023 | -0.549| 0.000 | 1.222 | 0.000  | 0.673 |
| ALPHA | 0.900 | MAINTAIN| 0.000  | -2.364   | 0.000   | 0.083    | -0.083| -6.994| 0.026 | -0.417| 0.000 | 1.344 | 0.000  | 0.926 |
| ALPHA | 0.911 | MAINTAIN| 0.000  | 3.644    | 0.000   | 0.124    | -0.124| -7.118| -0.040| -0.620| 0.000 | -2.078| 0.000  | -2.699|
| ALPHA | 0.923 | MAINTAIN| 0.000  | 1.930    | 0.000   | 0.145    | -0.145| -7.264| -0.021| -0.728| 0.000 | -1.100| 0.000  | -1.829|
| ALPHA | 0.929 | MAINTAIN| 0.000  | 1.492    | 0.000   | 0.155    | -0.155| -7.419| -0.009| -0.776| 0.000 | -0.489| 0.000  | -1.265|
| ALPHA | 0.940 | MAINTAIN| 0.000  | 1.285    | 0.000   | 0.169    | -0.169| -7.589| -0.014| -0.847| 0.000 | -0.732| 0.000  | -1.580|
| ALPHA | 0.951 | MAINTAIN| 0.000  | 5.790    | 0.000   | 0.234    | -0.234| -7.823| -0.064| -1.170| 0.000 | -3.301| 0.000  | -4.471|
| ALPHA | 0.962 | MAINTAIN| 0.000  | 1.075    | 0.000   | 0.245    | -0.245| -8.069| -0.011| -1.229| 0.000 | -0.611| 0.000  | -1.841|
| ALPHA | 0.969 | MAINTAIN| 0.000  | -3.715   | 0.000   | 0.222    | -0.222| -8.291| 0.023 | -1.110| 0.000 | 1.223 | 0.000  | 0.113 |
| ALPHA | 0.980 | MAINTAIN| 0.000  | -4.085   | 0.000   | 0.176    | -0.176| -8.467| 0.045 | -0.883| 0.000 | 2.322 | 0.000  | 1.439 |
| ALPHA | 0.991 | MAINTAIN| 0.000  | -1.286   | 0.000   | 0.162    | -0.162| -8.630| 0.014 | -0.811| 0.000 | 0.733 | 0.000  | -0.078|
| ALPHA | 1.002 | MAINTAIN| 0.000  | 0.000    | 0.000   | 0.162    | -0.162| -8.792| 0.000 | -0.811| 0.000 | 0.000 | 0.000  | -0.811|
| ALPHA | 1.008 | MAINTAIN| 0.000  | 2.238    | 0.000   | 0.176    | -0.176| -8.969| -0.014| -0.883| 0.000 | -0.733| 0.000  | -1.617|
| ALPHA | 1.020 | MAINTAIN| 0.000  | -1.074   | 0.000   | 0.164    | -0.164| -9.134| 0.011 | -0.823| 0.000 | 0.610 | 0.000  | -0.212|
| ALPHA | 1.031 | MAINTAIN| 0.000  | -1.286   | 0.000   | 0.150    | -0.150| -9.284| 0.014 | -0.752| 0.000 | 0.733 | 0.000  | -0.018|
| ALPHA | 1.042 | MAINTAIN| 0.000  | 2.143    | 0.000   | 0.174    | -0.174| -9.458| -0.023| -0.871| 0.000 | -1.221| 0.000  | -2.093|
| ALPHA | 1.048 | MAINTAIN| 0.000  | -2.238   | 0.000   | 0.159    | -0.159| -9.618| 0.014 | -0.799| 0.000 | 0.733 | 0.000  | -0.066|
| ALPHA | 1.059 | MAINTAIN| 0.000  | -4.288   | 0.000   | 0.112    | -0.112| -9.731| 0.047 | -0.561| 0.000 | 2.445 | 0.000  | 1.884 |
| ALPHA | 1.071 | MAINTAIN| 0.000  | -4.287   | 0.000   | 0.064    | -0.064| -9.795| 0.047 | -0.322| 0.000 | 2.444 | 0.000  | 2.122 |
| ALPHA | 1.082 | MAINTAIN| 0.000  | -3.217   | 0.000   | 0.028    | -0.028| -9.824| 0.035 | -0.143| 0.000 | 1.834 | 0.000  | 1.691 |
| ALPHA | 1.088 | MAINTAIN| 0.000  | -1.492   | 0.000   | 0.019    | -0.019| -9.843| 0.009 | -0.095| 0.000 | 0.489 | 0.000  | 0.393 |
| ALPHA | 1.099 | MAINTAIN| 0.000  | 0.644    | 0.000   | 0.026    | -0.026| -9.869| -0.007| -0.131| 0.000 | -0.367| 0.000  | -0.498|
| ALPHA | 1.110 | MAINTAIN| 0.000  | 1.513    | 0.000   | 0.042    | -0.042| -9.912| -0.016| -0.214| 0.000 | -0.855| 0.000  | -1.070|
| ALPHA | 1.121 | MAINTAIN| 0.000  | 2.144    | 0.000   | 0.066    | -0.066| -9.979| -0.023| -0.334| 0.000 | -1.222| 0.000  | -1.556|
| ALPHA | 1.128 | MAINTAIN| 0.000  | 4.103    | 0.000   | 0.093    | -0.093| -10.07| -0.026| -0.465| 0.000 | -1.344| 0.000  | -1.810|
| ALPHA | 1.139 | MAINTAIN| 0.000  | 2.788    | 0.000   | 0.124    | -0.124| -10.19| -0.031| -0.620| 0.000 | -1.589| 0.000  | -2.210|
| ALPHA | 1.150 | MAINTAIN| 0.000  | 3.217    | 0.000   | 0.160    | -0.160| -10.35| -0.035| -0.800| 0.000 | -1.834| 0.000  | -2.634|
| ALPHA | 1.161 | MAINTAIN| 0.000  | 4.945    | 0.000   | 0.214    | -0.214| -10.57| -0.054| -1.074| 0.000 | -2.811| 0.000  | -3.886|
| ALPHA | 1.172 | MAINTAIN| 0.000  | 7.719    | 0.000   | 0.300    | -0.300| -10.87| -0.085| -1.504| 0.000 | -4.401| 0.000  | -5.906|
| ALPHA | 1.179 | MAINTAIN| 0.000  | 5.570    | 0.000   | 0.336    | -0.336| -11.20| -0.035| -1.683| 0.000 | -1.834| 0.000  | -3.517|
| ALPHA | 1.190 | MAINTAIN| 0.000  | 0.000    | 0.000   | 0.336    | -0.336| -11.54| 0.000 | -1.683| 0.000 | 0.000 | 0.000  | -1.683|
| ALPHA | 1.201 | MAINTAIN| 0.000  | -4.731   | 0.000   | 0.284    | -0.284| -11.83| 0.052 | -1.420| 0.000 | 2.689 | 0.000  | 1.268 |
| ALPHA | 1.212 | MAINTAIN| 0.000  | -6.004   | 0.000   | 0.217    | -0.217| -12.04| 0.066 | -1.086| 0.000 | 3.423 | 0.000  | 2.336 |
| ALPHA | 1.218 | MAINTAIN| 0.000  | -8.211   | 0.000   | 0.164    | -0.164| -12.21| 0.052 | -0.823| 0.000 | 2.690 | 0.000  | 1.866 |
| ALPHA | 1.230 | MAINTAIN| 0.000  | -6.431   | 0.000   | 0.093    | -0.093| -12.30| 0.071 | -0.465| 0.000 | 3.667 | 0.000  | 3.201 |
| ALPHA | 1.241 | MAINTAIN| 0.000  | -3.656   | 0.000   | 0.052    | -0.052| -12.35| 0.040 | -0.262| 0.000 | 2.078 | 0.000  | 1.816 |
| ALPHA | 1.252 | MAINTAIN| 0.000  | 1.072    | 0.000   | 0.064    | -0.064| -12.42| -0.011| -0.322| 0.000 | -0.611| 0.000  | -0.934|
| ALPHA | 1.258 | MAINTAIN| 0.000  | 5.595    | 0.000   | 0.100    | -0.100| -12.52| -0.035| -0.501| 0.000 | -1.833| 0.000  | -2.335|
| ALPHA | 1.269 | MAINTAIN| 0.000  | 4.073    | 0.000   | 0.145    | -0.145| -12.66| -0.045| -0.728| 0.000 | -2.322| 0.000  | -3.050|
| ALPHA | 1.280 | MAINTAIN| 0.000  | 2.887    | 0.000   | 0.176    | -0.176| -12.84| -0.031| -0.883| 0.000 | -1.589| 0.000  | -2.473|
| ALPHA | 1.291 | MAINTAIN| 0.000  | 2.214    | 0.000   | 0.200    | -0.200| -13.04| -0.023| -1.002| 0.000 | -1.222| 0.000  | -2.225|
| ALPHA | 1.302 | MAINTAIN| 0.000  | 0.222    | 0.000   | 0.202    | -0.202| -13.24| -0.002| -1.014| 0.000 | -0.122| 0.000  | -1.137|
| ALPHA | 1.308 | MAINTAIN| 0.000  | 1.482    | 0.000   | 0.212    | -0.212| -13.46| -0.009| -1.062| 0.000 | -0.488| 0.000  | -1.550|
| ALPHA | 1.319 | MAINTAIN| 0.000  | -1.327   | 0.000   | 0.198    | -0.198| -13.65| 0.014 | -0.991| 0.000 | 0.732 | 0.000  | -0.258|
| ALPHA | 1.330 | MAINTAIN| 0.000  | -4.650   | 0.000   | 0.148    | -0.148| -13.80| 0.050 | -0.740| 0.000 | 2.567 | 0.000  | 1.827 |
| ALPHA | 1.340 | MAINTAIN| 0.000  | -4.206   | 0.000   | 0.102    | -0.102| -13.91| 0.045 | -0.513| 0.000 | 2.322 | 0.000  | 1.809 |
| ALPHA | 1.351 | MAINTAIN| 0.000  | -4.873   | 0.000   | 0.050    | -0.050| -13.96| 0.052 | -0.250| 0.000 | 2.690 | 0.000  | 2.439 |
| ALPHA | 1.358 | MAINTAIN| 0.000  | -2.225   | 0.000   | 0.035    | -0.035| -13.99| 0.014 | -0.179| 0.000 | 0.732 | 0.000  | 0.553 |
| ALPHA | 1.368 | MAINTAIN| 0.000  | -1.550   | 0.000   | 0.019    | -0.019| -14.01| 0.016 | -0.095| 0.000 | 0.856 | 0.000  | 0.760 |
| ALPHA | 1.379 | MAINTAIN| 0.000  | -0.663   | 0.000   | 0.011    | -0.011| -14.02| 0.007 | -0.059| 0.000 | 0.366 | 0.000  | 0.306 |
| ALPHA | 1.390 | MAINTAIN| 0.000  | 2.427    | 0.000   | 0.038    | -0.038| -14.06| -0.026| -0.191| 0.000 | -1.344| 0.000  | -1.535|
| ALPHA | 1.401 | MAINTAIN| 0.000  | 4.664    | 0.000   | 0.088    | -0.088| -14.15| -0.050| -0.441| 0.000 | -2.567| 0.000  | -3.009|
| ALPHA | 1.411 | MAINTAIN| 0.000  | 5.034    | 0.000   | 0.140    | -0.140| -14.29| -0.052| -0.704| 0.000 | -2.689| 0.000  | -3.393|
| ALPHA | 1.418 | MAINTAIN| 0.000  | 3.342    | 0.000   | 0.162    | -0.162| -14.45| -0.021| -0.811| 0.000 | -1.100| 0.000  | -1.912|
| ALPHA | 1.428 | MAINTAIN| 0.000  | 2.984    | 0.000   | 0.193    | -0.193| -14.65| -0.031| -0.967| 0.000 | -1.589| 0.000  | -2.556|
| ALPHA | 1.439 | MAINTAIN| 0.000  | 3.987    | 0.000   | 0.236    | -0.236| -14.88| -0.042| -1.182| 0.000 | -2.201| 0.000  | -3.383|
| ALPHA | 1.449 | MAINTAIN| 0.000  | 5.053    | 0.000   | 0.288    | -0.288| -15.17| -0.052| -1.444| 0.000 | -2.690| 0.000  | -4.135|
| ALPHA | 1.460 | MAINTAIN| 0.000  | 5.311    | 0.000   | 0.346    | -0.346| -15.52| -0.057| -1.731| 0.000 | -2.932| 0.000  | -4.664|
| ALPHA | 1.470 | MAINTAIN| 0.000  | 5.052    | 0.000   | 0.398    | -0.398| -15.92| -0.052| -1.994| 0.000 | -2.690| 0.000  | -4.684|
| ALPHA | 1.481 | MAINTAIN| 0.000  | 4.649    | 0.000   | 0.448    | -0.448| -16.36| -0.050| -2.244| 0.000 | -2.567| 0.000  | -4.811|
| ALPHA | 1.487 | MAINTAIN| 0.000  | 4.321    | 0.000   | 0.475    | -0.475| -16.84| -0.026| -2.376| 0.000 | -1.345| 0.000  | -3.721|
| ALPHA | 1.498 | MAINTAIN| 0.000  | 1.836    | 0.000   | 0.494    | -0.494| -17.33| -0.019| -2.471| 0.000 | -0.978| 0.000  | -3.449|
| ALPHA | 1.508 | MAINTAIN| 0.000  | -1.376   | 0.000   | 0.480    | -0.480| -17.81| 0.014 | -2.400| 0.000 | 0.732 | 0.000  | -1.667|
| ALPHA | 1.519 | MAINTAIN| 0.000  | -2.758   | 0.000   | 0.451    | -0.451| -18.27| 0.028 | -2.256| 0.000 | 1.468 | 0.000  | -0.787|
| ALPHA | 1.529 | MAINTAIN| 0.000  | -2.091   | 0.000   | 0.429    | -0.429| -18.70| 0.021 | -2.149| 0.000 | 1.100 | 0.000  | -1.049|
| ALPHA | 1.539 | MAINTAIN| 0.000  | -0.929   | 0.000   | 0.420    | -0.420| -19.12| 0.009 | -2.101| 0.000 | 0.489 | 0.000  | -1.612|
| ALPHA | 1.549 | MAINTAIN| 0.000  | -0.231   | 0.000   | 0.417    | -0.417| -19.53| 0.002 | -2.089| 0.000 | 0.121 | 0.000  | -1.967|
| ALPHA | 1.560 | MAINTAIN| 0.000  | -0.466   | 0.000   | 0.413    | -0.413| -19.95| 0.004 | -2.065| 0.000 | 0.245 | 0.000  | -1.820|
| ALPHA | 1.570 | MAINTAIN| 0.000  | -1.396   | 0.000   | 0.398    | -0.398| -20.35| 0.014 | -1.993| 0.000 | 0.734 | 0.000  | -1.259|
| ALPHA | 1.580 | MAINTAIN| 0.000  | -2.555   | 0.000   | 0.372    | -0.372| -20.72| 0.026 | -1.862| 0.000 | 1.343 | 0.000  | -0.518|
| ALPHA | 1.590 | MAINTAIN| 0.000  | -3.253   | 0.000   | 0.339    | -0.339| -21.06| 0.033 | -1.695| 0.000 | 1.710 | 0.000  | 0.015 |
| ALPHA | 1.601 | MAINTAIN| 0.000  | -3.951   | 0.000   | 0.298    | -0.298| -21.36| 0.040 | -1.492| 0.000 | 2.078 | 0.000  | 0.585 |
| ALPHA | 1.611 | MAINTAIN| 0.000  | -5.814   | 0.000   | 0.238    | -0.238| -21.59| 0.059 | -1.194| 0.000 | 3.057 | 0.000  | 1.863 |
